Date,Time,Voltage (V),Current (A),Power (W),Energy (kWh)
26-03-2024,21:00:00,238.6,0.04,9.54,24
26-03-2024,21:15:00,239.26,0.05,11.96,3
26-03-2024,21:30:00,236.85,0.09,21.32,53
26-03-2024,21:45:00,236.76,0.04,9.47,24
26-03-2024,22:00:00,230.99,0.05,11.55,29
26-03-2024,22:15:00,232.39,0.04,9.3,23
26-03-2024,22:30:00,232.89,0.04,9.32,23
26-03-2024,22:45:00,239.94,0.09,21.59,54
26-03-2024,23:00:00,239.91,0.05,12.0,3
26-03-2024,23:15:00,231.92,0.07,16.23,41
26-03-2024,23:30:00,234.65,0.07,16.43,41
26-03-2024,23:45:00,233.47,0.07,16.34,41
27-03-2024,00:00:00,235.72,0.07,16.5,41
27-03-2024,00:15:00,235.75,0.1,23.58,59
27-03-2024,00:30:00,232.05,0.03,6.96,17
27-03-2024,00:45:00,233.88,0.09,21.05,53
27-03-2024,00:00:00,232.62,0.07,16.28,41
27-03-2024,00:15:00,230.3,0.07,16.12,4
27-03-2024,00:30:00,234.33,0.04,9.37,23
27-03-2024,00:45:00,233.12,0.08,18.65,47
27-03-2024,01:00:00,235.18,0.07,16.46,41
27-03-2024,01:15:00,232.78,0.07,16.29,41
27-03-2024,01:30:00,239.09,0.04,9.56,24
27-03-2024,01:45:00,232.13,0.06,13.93,35
27-03-2024,02:00:00,234.37,0.1,23.44,59
27-03-2024,02:15:00,233.07,0.03,6.99,17
27-03-2024,02:30:00,237.43,0.08,18.99,47
27-03-2024,02:45:00,235.93,0.03,7.08,18
27-03-2024,03:00:00,233.41,0.09,21.01,53
27-03-2024,03:15:00,235.1,0.08,18.81,47
27-03-2024,03:30:00,235.85,0.06,14.15,35
27-03-2024,03:45:00,236.48,0.05,11.82,3
27-03-2024,04:00:00,236.42,0.06,14.19,35
27-03-2024,04:15:00,234.41,0.06,14.06,35
27-03-2024,04:30:00,239.85,0.1,23.98,6
27-03-2024,04:45:00,234.02,0.05,11.7,29
27-03-2024,05:00:00,235.67,0.07,16.5,41
27-03-2024,05:15:00,233.72,0.08,18.7,47
27-03-2024,05:30:00,230.02,0.09,20.7,52
27-03-2024,05:45:00,235.21,0.05,11.76,29
27-03-2024,06:00:00,235.64,0.08,18.85,47
27-03-2024,06:15:00,231.51,0.07,16.21,41
27-03-2024,06:30:00,234.79,0.09,21.13,53
27-03-2024,06:45:00,237.72,0.09,21.39,53
27-03-2024,07:00:00,236.5,0.07,16.56,41
27-03-2024,07:15:00,237.6,0.06,14.26,36
27-03-2024,07:30:00,238.0,0.03,7.14,18
27-03-2024,07:45:00,230.32,0.03,6.91,17
27-03-2024,08:00:00,230.75,0.06,13.84,35
27-03-2024,08:15:00,239.65,0.04,9.59,24
27-03-2024,08:30:00,239.31,0.03,7.18,18
27-03-2024,08:45:00,239.97,0.07,16.8,42
27-03-2024,09:00:00,231.36,0.04,9.25,23
27-03-2024,09:15:00,236.07,0.05,11.8,3
27-03-2024,09:30:00,232.3,0.09,20.91,52
27-03-2024,09:45:00,238.78,0.08,19.1,48
27-03-2024,10:00:00,237.57,0.08,19.01,48
27-03-2024,10:15:00,233.9,0.05,11.7,29
27-03-2024,10:30:00,238.15,0.06,14.29,36
27-03-2024,10:45:00,236.89,0.07,16.58,41
27-03-2024,11:00:00,236.3,0.04,9.45,24
27-03-2024,11:15:00,232.01,0.09,20.88,52
27-03-2024,11:30:00,236.17,0.09,21.26,53
27-03-2024,11:45:00,230.55,0.08,18.44,46
27-03-2024,12:00:00,237.37,0.07,16.62,42
27-03-2024,12:15:00,235.84,0.05,11.79,29
27-03-2024,12:30:00,238.18,0.04,9.53,24
27-03-2024,12:45:00,233.63,0.08,18.69,47
27-03-2024,13:00:00,239.61,0.06,14.38,36
27-03-2024,13:15:00,232.41,0.04,9.3,23
27-03-2024,13:30:00,230.19,0.05,11.51,29
27-03-2024,13:45:00,234.3,0.08,18.74,47
27-03-2024,14:00:00,238.57,0.08,19.09,48
27-03-2024,14:15:00,233.89,0.04,9.36,23
27-03-2024,14:30:00,235.09,0.06,14.11,35
27-03-2024,14:45:00,230.36,0.09,20.73,52
27-03-2024,15:00:00,238.77,0.03,7.16,18
27-03-2024,15:15:00,237.44,0.05,11.87,3
27-03-2024,15:30:00,237.51,0.06,14.25,36
27-03-2024,15:45:00,236.56,0.06,14.19,35
27-03-2024,16:00:00,239.87,0.05,11.99,3
27-03-2024,16:15:00,233.32,0.07,16.33,41
27-03-2024,16:30:00,233.59,0.06,14.02,35
27-03-2024,16:45:00,239.35,0.06,14.36,36
27-03-2024,17:00:00,237.23,0.06,14.23,36
27-03-2024,17:15:00,231.83,0.09,20.86,52
27-03-2024,17:30:00,231.8,0.05,11.59,29
27-03-2024,17:45:00,238.65,0.06,14.32,36
27-03-2024,18:00:00,239.79,0.07,16.79,42
27-03-2024,18:15:00,230.89,0.1,23.09,58
27-03-2024,18:30:00,239.62,0.08,19.17,48
27-03-2024,18:45:00,236.55,0.05,11.83,3
27-03-2024,19:00:00,239.5,0.09,21.55,54
27-03-2024,19:15:00,235.25,0.09,21.17,53
27-03-2024,19:30:00,236.85,0.07,16.58,41
27-03-2024,19:45:00,231.22,0.08,18.5,46
27-03-2024,20:00:00,237.9,0.07,16.65,42
27-03-2024,20:15:00,232.51,0.04,9.3,23
27-03-2024,20:30:00,230.43,0.06,13.83,35
27-03-2024,20:45:00,237.8,0.05,11.89,3
27-03-2024,21:00:00,232.11,0.09,20.89,52
27-03-2024,21:15:00,239.34,0.1,23.93,6
27-03-2024,21:30:00,239.69,0.06,14.38,36
27-03-2024,21:45:00,230.54,0.04,9.22,23
27-03-2024,22:00:00,231.39,0.08,18.51,46
27-03-2024,22:15:00,239.57,0.04,9.58,24
27-03-2024,22:30:00,239.03,0.07,16.73,42
27-03-2024,22:45:00,231.59,0.1,23.16,58
27-03-2024,23:00:00,232.65,0.04,9.31,23
27-03-2024,23:15:00,230.7,0.04,9.23,23
27-03-2024,23:30:00,235.4,0.06,14.12,35
27-03-2024,23:45:00,236.85,0.07,16.58,41
28-03-2024,00:00:00,233.43,0.07,16.34,41
28-03-2024,00:15:00,237.07,0.06,14.22,36
28-03-2024,00:30:00,239.82,0.05,11.99,3
28-03-2024,00:45:00,236.92,0.03,7.11,18
28-03-2024,00:00:00,232.37,0.08,18.59,46
28-03-2024,00:15:00,235.57,0.06,14.13,35
28-03-2024,00:30:00,236.66,0.08,18.93,47
28-03-2024,00:45:00,237.22,0.09,21.35,53
28-03-2024,01:00:00,234.57,0.07,16.42,41
28-03-2024,01:15:00,230.11,0.04,9.2,23
28-03-2024,01:30:00,238.3,0.08,19.06,48
28-03-2024,01:45:00,233.17,0.07,16.32,41
28-03-2024,02:00:00,234.81,0.06,14.09,35
28-03-2024,02:15:00,230.48,0.05,11.52,29
28-03-2024,02:30:00,239.47,0.07,16.76,42
28-03-2024,02:45:00,231.13,0.05,11.56,29
28-03-2024,03:00:00,230.48,0.06,13.83,35
28-03-2024,03:15:00,237.19,0.06,14.23,36
28-03-2024,03:30:00,230.51,0.09,20.75,52
28-03-2024,03:45:00,231.05,0.08,18.48,46
28-03-2024,04:00:00,239.37,0.05,11.97,3
28-03-2024,04:15:00,231.49,0.03,6.94,17
28-03-2024,04:30:00,235.88,0.06,14.15,35
28-03-2024,04:45:00,237.24,0.09,21.35,53
28-03-2024,05:00:00,235.74,0.09,21.22,53
28-03-2024,05:15:00,239.71,0.04,9.59,24
28-03-2024,05:30:00,230.2,0.07,16.11,4
28-03-2024,05:45:00,234.15,0.05,11.71,29
28-03-2024,06:00:00,230.43,0.07,16.13,4
28-03-2024,06:15:00,232.9,0.06,13.97,35
28-03-2024,06:30:00,237.85,0.03,7.14,18
28-03-2024,06:45:00,230.9,0.06,13.85,35
28-03-2024,07:00:00,236.04,0.04,9.44,24
28-03-2024,07:15:00,231.83,0.05,11.59,29
28-03-2024,07:30:00,239.07,0.04,9.56,24
28-03-2024,07:45:00,239.21,0.07,16.74,42
28-03-2024,08:00:00,238.63,0.08,19.09,48
28-03-2024,08:15:00,233.48,0.03,7.0,18
28-03-2024,08:30:00,239.1,0.1,23.91,6
28-03-2024,08:45:00,233.93,0.04,9.36,23
28-03-2024,09:00:00,237.96,0.08,19.04,48
28-03-2024,09:15:00,230.36,0.05,11.52,29
28-03-2024,09:30:00,235.8,0.04,9.43,24
28-03-2024,09:45:00,237.36,0.04,9.49,24
28-03-2024,10:00:00,234.92,0.05,11.75,29
28-03-2024,10:15:00,238.75,0.07,16.71,42
28-03-2024,10:30:00,233.41,0.09,21.01,53
28-03-2024,10:45:00,238.05,0.09,21.42,54
28-03-2024,11:00:00,230.22,0.06,13.81,35
28-03-2024,11:15:00,231.98,0.04,9.28,23
28-03-2024,11:30:00,236.83,0.09,21.31,53
28-03-2024,11:45:00,234.34,0.09,21.09,53
28-03-2024,12:00:00,232.9,0.1,23.29,58
28-03-2024,12:15:00,231.69,0.04,9.27,23
28-03-2024,12:30:00,235.85,0.04,9.43,24
28-03-2024,12:45:00,236.42,0.08,18.91,47
28-03-2024,13:00:00,238.5,0.06,14.31,36
28-03-2024,13:15:00,236.02,0.09,21.24,53
28-03-2024,13:30:00,239.26,0.05,11.96,3
28-03-2024,13:45:00,232.39,0.04,9.3,23
28-03-2024,14:00:00,233.08,0.05,11.65,29
28-03-2024,14:15:00,237.54,0.04,9.5,24
28-03-2024,14:30:00,235.85,0.07,16.51,41
28-03-2024,14:45:00,230.59,0.03,6.92,17
28-03-2024,15:00:00,237.94,0.1,23.79,59
28-03-2024,15:15:00,237.76,0.06,14.27,36
28-03-2024,15:30:00,232.67,0.07,16.29,41
28-03-2024,15:45:00,239.1,0.05,11.96,3
28-03-2024,16:00:00,239.13,0.09,21.52,54
28-03-2024,16:15:00,234.92,0.08,18.79,47
28-03-2024,16:30:00,235.79,0.04,9.43,24
28-03-2024,16:45:00,240.0,0.07,16.8,42
28-03-2024,17:00:00,230.14,0.09,20.71,52
28-03-2024,17:15:00,237.44,0.05,11.87,3
28-03-2024,17:30:00,234.66,0.08,18.77,47
28-03-2024,17:45:00,237.55,0.04,9.5,24
28-03-2024,18:00:00,234.7,0.07,16.43,41
28-03-2024,18:15:00,234.24,0.06,14.05,35
28-03-2024,18:30:00,237.87,0.05,11.89,3
28-03-2024,18:45:00,232.63,0.05,11.63,29
28-03-2024,19:00:00,232.48,0.07,16.27,41
28-03-2024,19:15:00,230.94,0.06,13.86,35
28-03-2024,19:30:00,233.06,0.05,11.65,29
28-03-2024,19:45:00,233.66,0.1,23.37,58
28-03-2024,20:00:00,234.21,0.07,16.39,41
28-03-2024,20:15:00,234.77,0.06,14.09,35
28-03-2024,20:30:00,232.78,0.05,11.64,29
28-03-2024,20:45:00,230.97,0.06,13.86,35
28-03-2024,21:00:00,232.32,0.04,9.29,23
28-03-2024,21:15:00,233.58,0.03,7.01,18
28-03-2024,21:30:00,238.48,0.08,19.08,48
28-03-2024,21:45:00,232.74,0.06,13.96,35
28-03-2024,22:00:00,230.63,0.04,9.23,23
28-03-2024,22:15:00,235.97,0.09,21.24,53
28-03-2024,22:30:00,231.11,0.03,6.93,17
28-03-2024,22:45:00,233.83,0.04,9.35,23
28-03-2024,23:00:00,230.06,0.05,11.5,29
28-03-2024,23:15:00,234.55,0.04,9.38,23
28-03-2024,23:30:00,233.96,0.09,21.06,53
28-03-2024,23:45:00,231.92,0.09,20.87,52
29-03-2024,00:00:00,239.02,0.06,14.34,36
29-03-2024,00:15:00,236.12,0.06,14.17,35
29-03-2024,00:30:00,233.97,0.06,14.04,35
29-03-2024,00:45:00,234.01,0.05,11.7,29
29-03-2024,00:00:00,231.55,0.07,16.21,41
29-03-2024,00:15:00,231.48,0.09,20.83,52
29-03-2024,00:30:00,231.62,0.09,20.85,52
29-03-2024,00:45:00,239.86,0.07,16.79,42
29-03-2024,01:00:00,231.77,0.08,18.54,46
29-03-2024,01:15:00,239.37,0.08,19.15,48
29-03-2024,01:30:00,237.79,0.09,21.4,53
29-03-2024,01:45:00,237.72,0.07,16.64,42
29-03-2024,02:00:00,236.9,0.04,9.48,24
29-03-2024,02:15:00,236.61,0.09,21.29,53
29-03-2024,02:30:00,239.83,0.08,19.19,48
29-03-2024,02:45:00,239.1,0.07,16.74,42
29-03-2024,03:00:00,232.94,0.09,20.96,52
29-03-2024,03:15:00,239.52,0.04,9.58,24
29-03-2024,03:30:00,237.73,0.08,19.02,48
29-03-2024,03:45:00,231.37,0.04,9.25,23
29-03-2024,04:00:00,238.8,0.05,11.94,3
29-03-2024,04:15:00,238.44,0.06,14.31,36
29-03-2024,04:30:00,237.4,0.08,18.99,47
29-03-2024,04:45:00,231.05,0.06,13.86,35
29-03-2024,05:00:00,237.83,0.03,7.13,18
29-03-2024,05:15:00,232.9,0.06,13.97,35
29-03-2024,05:30:00,235.48,0.07,16.48,41
29-03-2024,05:45:00,239.74,0.08,19.18,48
29-03-2024,06:00:00,236.7,0.09,21.3,53
29-03-2024,06:15:00,231.08,0.09,20.8,52
29-03-2024,06:30:00,237.24,0.07,16.61,42
29-03-2024,06:45:00,234.17,0.06,14.05,35
29-03-2024,07:00:00,238.91,0.05,11.95,3
29-03-2024,07:15:00,234.84,0.03,7.05,18
29-03-2024,07:30:00,231.56,0.09,20.84,52
29-03-2024,07:45:00,235.23,0.08,18.82,47
29-03-2024,08:00:00,237.83,0.04,9.51,24
29-03-2024,08:15:00,239.1,0.05,11.96,3
29-03-2024,08:30:00,231.21,0.06,13.87,35
29-03-2024,08:45:00,230.03,0.09,20.7,52
29-03-2024,09:00:00,234.89,0.07,16.44,41
29-03-2024,09:15:00,236.1,0.03,7.08,18
29-03-2024,09:30:00,238.0,0.03,7.14,18
29-03-2024,09:45:00,231.64,0.06,13.9,35
29-03-2024,10:00:00,237.92,0.06,14.28,36
29-03-2024,10:15:00,237.47,0.07,16.62,42
29-03-2024,10:30:00,232.07,0.05,11.6,29
29-03-2024,10:45:00,237.65,0.08,19.01,48
29-03-2024,11:00:00,233.93,0.06,14.04,35
29-03-2024,11:15:00,235.45,0.06,14.13,35
29-03-2024,11:30:00,233.22,0.07,16.33,41
29-03-2024,11:45:00,237.73,0.06,14.26,36
29-03-2024,12:00:00,232.56,0.06,13.95,35
29-03-2024,12:15:00,230.19,0.09,20.72,52
29-03-2024,12:30:00,237.93,0.04,9.52,24
29-03-2024,12:45:00,233.03,0.04,9.32,23
29-03-2024,13:00:00,239.82,0.04,9.59,24
29-03-2024,13:15:00,238.49,0.07,16.69,42
29-03-2024,13:30:00,237.39,0.08,18.99,47
29-03-2024,13:45:00,231.53,0.05,11.58,29
29-03-2024,14:00:00,238.31,0.08,19.06,48
29-03-2024,14:15:00,238.38,0.08,19.07,48
29-03-2024,14:30:00,234.4,0.08,18.75,47
29-03-2024,14:45:00,239.75,0.08,19.18,48
29-03-2024,15:00:00,239.56,0.04,9.58,24
29-03-2024,15:15:00,230.34,0.07,16.12,4
29-03-2024,15:30:00,232.25,0.05,11.61,29
29-03-2024,15:45:00,238.78,0.09,21.49,54
29-03-2024,16:00:00,234.82,0.06,14.09,35
29-03-2024,16:15:00,237.82,0.04,9.51,24
29-03-2024,16:30:00,231.19,0.05,11.56,29
29-03-2024,16:45:00,232.48,0.03,6.97,17
29-03-2024,17:00:00,231.8,0.04,9.27,23
29-03-2024,17:15:00,237.86,0.08,19.03,48
29-03-2024,17:30:00,235.26,0.07,16.47,41
29-03-2024,17:45:00,233.81,0.08,18.7,47
29-03-2024,18:00:00,235.11,0.06,14.11,35
29-03-2024,18:15:00,239.86,0.05,11.99,3
29-03-2024,18:30:00,230.65,0.08,18.45,46
29-03-2024,18:45:00,239.95,0.09,21.6,54
29-03-2024,19:00:00,238.62,0.07,16.7,42
29-03-2024,19:15:00,234.95,0.1,23.5,59
29-03-2024,19:30:00,238.14,0.05,11.91,3
29-03-2024,19:45:00,235.77,0.08,18.86,47
29-03-2024,20:00:00,236.9,0.05,11.85,3
29-03-2024,20:15:00,238.94,0.05,11.95,3
29-03-2024,20:30:00,231.05,0.03,6.93,17
29-03-2024,20:45:00,231.83,0.08,18.55,46
29-03-2024,21:00:00,236.31,0.08,18.9,47
29-03-2024,21:15:00,233.93,0.06,14.04,35
29-03-2024,21:30:00,232.07,0.08,18.57,46
29-03-2024,21:45:00,238.33,0.1,23.83,6
29-03-2024,22:00:00,235.36,0.09,21.18,53
29-03-2024,22:15:00,233.73,0.06,14.02,35
29-03-2024,22:30:00,237.23,0.05,11.86,3
29-03-2024,22:45:00,234.09,0.09,21.07,53
29-03-2024,23:00:00,231.1,0.07,16.18,4
29-03-2024,23:15:00,232.43,0.09,20.92,52
29-03-2024,23:30:00,233.97,0.05,11.7,29
29-03-2024,23:45:00,236.91,0.1,23.69,59
30-03-2024,00:00:00,232.8,0.04,9.31,23
30-03-2024,00:15:00,231.43,0.09,20.83,52
30-03-2024,00:30:00,237.71,0.09,21.39,53
30-03-2024,00:45:00,234.83,0.06,14.09,35
30-03-2024,00:00:00,236.41,0.06,14.18,35
30-03-2024,00:15:00,237.68,0.04,9.51,24
30-03-2024,00:30:00,230.6,0.07,16.14,4
30-03-2024,00:45:00,238.99,0.07,16.73,42
30-03-2024,01:00:00,237.71,0.08,19.02,48
30-03-2024,01:15:00,234.46,0.07,16.41,41
30-03-2024,01:30:00,237.29,0.09,21.36,53
30-03-2024,01:45:00,237.69,0.04,9.51,24
30-03-2024,02:00:00,234.41,0.1,23.44,59
30-03-2024,02:15:00,238.5,0.06,14.31,36
30-03-2024,02:30:00,238.24,0.07,16.68,42
30-03-2024,02:45:00,237.27,0.08,18.98,47
30-03-2024,03:00:00,230.3,0.05,11.52,29
30-03-2024,03:15:00,238.39,0.1,23.84,6
30-03-2024,03:30:00,239.66,0.05,11.98,3
30-03-2024,03:45:00,233.49,0.04,9.34,23
30-03-2024,04:00:00,230.99,0.05,11.55,29
30-03-2024,04:15:00,236.58,0.07,16.56,41
30-03-2024,04:30:00,232.77,0.07,16.29,41
30-03-2024,04:45:00,234.41,0.09,21.1,53
30-03-2024,05:00:00,231.03,0.05,11.55,29
30-03-2024,05:15:00,236.21,0.1,23.62,59
30-03-2024,05:30:00,234.17,0.08,18.73,47
30-03-2024,05:45:00,236.23,0.04,9.45,24
30-03-2024,06:00:00,235.28,0.09,21.18,53
30-03-2024,06:15:00,239.51,0.06,14.37,36
30-03-2024,06:30:00,239.39,0.06,14.36,36
30-03-2024,06:45:00,239.38,0.06,14.36,36
30-03-2024,07:00:00,232.2,0.04,9.29,23
30-03-2024,07:15:00,235.28,0.08,18.82,47
30-03-2024,07:30:00,231.43,0.07,16.2,4
30-03-2024,07:45:00,234.73,0.03,7.04,18
30-03-2024,08:00:00,233.73,0.06,14.02,35
30-03-2024,08:15:00,236.85,0.07,16.58,41
30-03-2024,08:30:00,235.47,0.05,11.77,29
30-03-2024,08:45:00,235.9,0.04,9.44,24
30-03-2024,09:00:00,232.55,0.03,6.98,17
30-03-2024,09:15:00,238.59,0.07,16.7,42
30-03-2024,09:30:00,239.53,0.05,11.98,3
30-03-2024,09:45:00,235.91,0.09,21.23,53
30-03-2024,10:00:00,235.47,0.1,23.55,59
30-03-2024,10:15:00,230.92,0.04,9.24,23
30-03-2024,10:30:00,239.38,0.05,11.97,3
30-03-2024,10:45:00,230.25,0.04,9.21,23
30-03-2024,11:00:00,232.95,0.03,6.99,17
30-03-2024,11:15:00,232.77,0.08,18.62,47
30-03-2024,11:30:00,233.76,0.07,16.36,41
30-03-2024,11:45:00,232.01,0.03,6.96,17
30-03-2024,12:00:00,233.49,0.04,9.34,23
30-03-2024,12:15:00,234.28,0.07,16.4,41
30-03-2024,12:30:00,235.08,0.08,18.81,47
30-03-2024,12:45:00,235.74,0.09,21.22,53
30-03-2024,13:00:00,231.61,0.08,18.53,46
30-03-2024,13:15:00,234.12,0.08,18.73,47
30-03-2024,13:30:00,236.41,0.05,11.82,3
30-03-2024,13:45:00,235.04,0.04,9.4,24
30-03-2024,14:00:00,238.74,0.08,19.1,48
30-03-2024,14:15:00,238.09,0.07,16.67,42
30-03-2024,14:30:00,238.75,0.08,19.1,48
30-03-2024,14:45:00,239.26,0.07,16.75,42
30-03-2024,15:00:00,232.14,0.06,13.93,35
30-03-2024,15:15:00,237.59,0.07,16.63,42
30-03-2024,15:30:00,237.3,0.07,16.61,42
30-03-2024,15:45:00,233.39,0.07,16.34,41
30-03-2024,16:00:00,235.46,0.07,16.48,41
30-03-2024,16:15:00,234.02,0.05,11.7,29
30-03-2024,16:30:00,237.86,0.09,21.41,54
30-03-2024,16:45:00,231.44,0.04,9.26,23
30-03-2024,17:00:00,237.11,0.05,11.86,3
30-03-2024,17:15:00,231.07,0.08,18.49,46
30-03-2024,17:30:00,232.01,0.04,9.28,23
30-03-2024,17:45:00,237.21,0.06,14.23,36
30-03-2024,18:00:00,236.67,0.05,11.83,3
30-03-2024,18:15:00,237.81,0.05,11.89,3
30-03-2024,18:30:00,231.04,0.1,23.1,58
30-03-2024,18:45:00,238.15,0.06,14.29,36
30-03-2024,19:00:00,233.71,0.09,21.03,53
30-03-2024,19:15:00,233.89,0.06,14.03,35
30-03-2024,19:30:00,235.4,0.05,11.77,29
30-03-2024,19:45:00,232.68,0.06,13.96,35
30-03-2024,20:00:00,234.72,0.06,14.08,35
30-03-2024,20:15:00,233.79,0.09,21.04,53
30-03-2024,20:30:00,234.9,0.04,9.4,24
30-03-2024,20:45:00,230.8,0.07,16.16,4
30-03-2024,21:00:00,238.44,0.05,11.92,3
30-03-2024,21:15:00,233.52,0.1,23.35,58
30-03-2024,21:30:00,235.9,0.07,16.51,41
30-03-2024,21:45:00,231.23,0.05,11.56,29
30-03-2024,22:00:00,237.42,0.04,9.5,24
30-03-2024,22:15:00,234.97,0.1,23.5,59
30-03-2024,22:30:00,232.23,0.08,18.58,46
30-03-2024,22:45:00,233.75,0.04,9.35,23
30-03-2024,23:00:00,236.89,0.08,18.95,47
30-03-2024,23:15:00,231.37,0.06,13.88,35
30-03-2024,23:30:00,235.44,0.03,7.06,18
30-03-2024,23:45:00,232.21,0.06,13.93,35
31-03-2024,00:00:00,239.92,0.04,9.6,24
31-03-2024,00:15:00,231.93,0.09,20.87,52
31-03-2024,00:30:00,232.82,0.06,13.97,35
31-03-2024,00:45:00,230.59,0.07,16.14,4
31-03-2024,00:00:00,239.53,0.03,7.19,18
31-03-2024,00:15:00,237.16,0.06,14.23,36
31-03-2024,00:30:00,232.75,0.05,11.64,29
31-03-2024,00:45:00,231.39,0.07,16.2,4
31-03-2024,01:00:00,236.53,0.1,23.65,59
31-03-2024,01:15:00,232.15,0.05,11.61,29
31-03-2024,01:30:00,236.63,0.06,14.2,35
31-03-2024,01:45:00,232.06,0.04,9.28,23
31-03-2024,02:00:00,233.34,0.1,23.33,58
31-03-2024,02:15:00,237.31,0.08,18.98,47
31-03-2024,02:30:00,231.54,0.05,11.58,29
31-03-2024,02:45:00,230.85,0.05,11.54,29
31-03-2024,03:00:00,239.91,0.04,9.6,24
31-03-2024,03:15:00,238.28,0.07,16.68,42
31-03-2024,03:30:00,237.56,0.09,21.38,53
31-03-2024,03:45:00,230.71,0.08,18.46,46
31-03-2024,04:00:00,231.3,0.1,23.13,58
31-03-2024,04:15:00,237.5,0.03,7.12,18
31-03-2024,04:30:00,239.2,0.03,7.18,18
31-03-2024,04:45:00,239.91,0.1,23.99,6
31-03-2024,05:00:00,237.78,0.05,11.89,3
31-03-2024,05:15:00,236.8,0.05,11.84,3
31-03-2024,05:30:00,235.08,0.06,14.1,35
31-03-2024,05:45:00,233.12,0.04,9.32,23
31-03-2024,06:00:00,230.08,0.06,13.8,35
31-03-2024,06:15:00,232.96,0.09,20.97,52
31-03-2024,06:30:00,235.7,0.08,18.86,47
31-03-2024,06:45:00,237.66,0.06,14.26,36
31-03-2024,07:00:00,231.98,0.1,23.2,58
31-03-2024,07:15:00,233.57,0.04,9.34,23
31-03-2024,07:30:00,238.27,0.03,7.15,18
31-03-2024,07:45:00,231.58,0.07,16.21,41
31-03-2024,08:00:00,233.44,0.07,16.34,41
31-03-2024,08:15:00,230.02,0.05,11.5,29
31-03-2024,08:30:00,236.55,0.06,14.19,35
31-03-2024,08:45:00,231.44,0.04,9.26,23
31-03-2024,09:00:00,232.96,0.06,13.98,35
31-03-2024,09:15:00,232.74,0.06,13.96,35
31-03-2024,09:30:00,236.6,0.03,7.1,18
31-03-2024,09:45:00,238.59,0.04,9.54,24
31-03-2024,10:00:00,231.92,0.04,9.28,23
31-03-2024,10:15:00,236.77,0.09,21.31,53
31-03-2024,10:30:00,234.32,0.03,7.03,18
31-03-2024,10:45:00,230.65,0.08,18.45,46
31-03-2024,11:00:00,232.18,0.09,20.9,52
31-03-2024,11:15:00,233.37,0.06,14.0,35
31-03-2024,11:30:00,232.72,0.09,20.94,52
31-03-2024,11:45:00,236.96,0.04,9.48,24
31-03-2024,12:00:00,232.39,0.06,13.94,35
31-03-2024,12:15:00,238.67,0.06,14.32,36
31-03-2024,12:30:00,237.84,0.1,23.78,59
31-03-2024,12:45:00,234.88,0.04,9.4,24
31-03-2024,13:00:00,236.58,0.09,21.29,53
31-03-2024,13:15:00,236.79,0.04,9.47,24
31-03-2024,13:30:00,236.43,0.09,21.28,53
31-03-2024,13:45:00,239.21,0.06,14.35,36
31-03-2024,14:00:00,236.88,0.1,23.69,59
31-03-2024,14:15:00,234.15,0.07,16.39,41
31-03-2024,14:30:00,237.41,0.06,14.24,36
31-03-2024,14:45:00,230.63,0.1,23.06,58
31-03-2024,15:00:00,236.58,0.09,21.29,53
31-03-2024,15:15:00,233.96,0.04,9.36,23
31-03-2024,15:30:00,232.49,0.08,18.6,47
31-03-2024,15:45:00,230.89,0.04,9.24,23
31-03-2024,16:00:00,233.33,0.04,9.33,23
31-03-2024,16:15:00,234.57,0.08,18.77,47
31-03-2024,16:30:00,237.25,0.09,21.35,53
31-03-2024,16:45:00,238.61,0.08,19.09,48
31-03-2024,17:00:00,238.6,0.09,21.47,54
31-03-2024,17:15:00,232.02,0.05,11.6,29
31-03-2024,17:30:00,239.75,0.06,14.38,36
31-03-2024,17:45:00,238.81,0.04,9.55,24
31-03-2024,18:00:00,238.0,0.04,9.52,24
31-03-2024,18:15:00,239.54,0.07,16.77,42
31-03-2024,18:30:00,239.52,0.07,16.77,42
31-03-2024,18:45:00,238.67,0.08,19.09,48
31-03-2024,19:00:00,239.44,0.09,21.55,54
31-03-2024,19:15:00,234.74,0.05,11.74,29
31-03-2024,19:30:00,237.26,0.09,21.35,53
31-03-2024,19:45:00,236.45,0.08,18.92,47
31-03-2024,20:00:00,234.86,0.06,14.09,35
31-03-2024,20:15:00,238.77,0.06,14.33,36
31-03-2024,20:30:00,237.87,0.09,21.41,54
31-03-2024,20:45:00,239.06,0.07,16.73,42
31-03-2024,21:00:00,237.57,0.03,7.13,18
31-03-2024,21:15:00,238.76,0.05,11.94,3
31-03-2024,21:30:00,235.4,0.05,11.77,29
31-03-2024,21:45:00,231.11,0.05,11.56,29
31-03-2024,22:00:00,231.71,0.05,11.59,29
31-03-2024,22:15:00,235.15,0.06,14.11,35
31-03-2024,22:30:00,235.87,0.03,7.08,18
31-03-2024,22:45:00,231.31,0.09,20.82,52
31-03-2024,23:00:00,234.5,0.05,11.73,29
31-03-2024,23:15:00,232.87,0.09,20.96,52
31-03-2024,23:30:00,233.82,0.03,7.01,18
31-03-2024,23:45:00,231.06,0.06,13.86,35
01-04-2024,00:00:00,236.05,0.08,18.88,47
01-04-2024,00:15:00,230.13,0.06,13.81,35
01-04-2024,00:30:00,230.12,0.05,11.51,29
01-04-2024,00:45:00,231.83,0.05,11.59,29
