Date,Time,Voltage (V),Current (A),Power (W),Energy (kWh)
24-03-2024,08:45:00,233.14,0.1,23.31,0.0058
24-03-2024,09:00:00,239.75,0.06,14.38,0.0036
24-03-2024,09:15:00,234.72,0.07,16.43,0.0041
24-03-2024,09:30:00,230.52,0.09,20.75,0.0052
24-03-2024,09:45:00,237.56,0.08,19,0.0047
24-03-2024,10:00:00,233.18,0.06,13.99,0.0035
24-03-2024,10:15:00,234.86,0.04,9.39,0.0023
24-03-2024,10:30:00,235.67,0.07,16.5,0.0041
24-03-2024,10:45:00,232.71,0.07,16.29,0.0041
24-03-2024,11:00:00,232.62,0.05,11.63,0.0029
24-03-2024,11:15:00,238.72,0.07,16.71,0.0042
24-03-2024,11:30:00,230.12,0.05,11.51,0.0029
24-03-2024,11:45:00,234.18,0.05,11.71,0.0029
24-03-2024,12:00:00,234.12,0.09,21.07,0.0053
24-03-2024,12:15:00,231.06,0.08,18.48,0.0046
24-03-2024,12:30:00,230.48,0.04,9.22,0.0023
24-03-2024,12:45:00,234.26,0.03,7.03,0.0018
24-03-2024,13:00:00,238.89,0.07,16.72,0.0042
24-03-2024,13:15:00,236.44,0.03,7.09,0.0018
24-03-2024,13:30:00,237.9,0.04,9.52,0.0024
24-03-2024,13:45:00,231.94,0.04,9.28,0.0023
24-03-2024,14:00:00,237.76,0.08,19.02,0.0048
24-03-2024,14:15:00,232.19,0.04,9.29,0.0023
24-03-2024,14:30:00,232.3,0.1,23.23,0.0058
24-03-2024,14:45:00,234.48,0.08,18.76,0.0047
24-03-2024,15:00:00,234.48,0.09,21.1,0.0053
24-03-2024,15:15:00,239.99,0.05,12,0.003
24-03-2024,15:30:00,238.62,0.03,7.16,0.0018
24-03-2024,15:45:00,234.89,0.06,14.09,0.0035
24-03-2024,16:00:00,237.71,0.09,21.39,0.0053
24-03-2024,16:15:00,234.42,0.09,21.1,0.0053
24-03-2024,16:30:00,230,0.04,9.2,0.0023
24-03-2024,16:45:00,235.33,0.03,7.06,0.0018
24-03-2024,17:00:00,233.17,0.04,9.33,0.0023
24-03-2024,17:15:00,230.23,0.06,13.81,0.0035
24-03-2024,17:30:00,234.26,0.07,16.4,0.0041
24-03-2024,17:45:00,236.5,0.08,18.92,0.0047
24-03-2024,18:00:00,234.85,0.05,11.74,0.0029
24-03-2024,18:15:00,232.32,0.08,18.59,0.0046
24-03-2024,18:30:00,239.9,0.09,21.59,0.0054
24-03-2024,18:45:00,233.27,0.05,11.66,0.0029
24-03-2024,19:00:00,238.58,0.09,21.47,0.0054
24-03-2024,19:15:00,232.52,0.08,18.6,0.0047
24-03-2024,19:30:00,233.97,0.08,18.72,0.0047
24-03-2024,19:45:00,231.57,0.1,23.16,0.0058
24-03-2024,20:00:00,239.35,0.1,23.94,0.006
24-03-2024,20:15:00,235.36,0.08,18.83,0.0047
24-03-2024,20:30:00,239.38,0.05,11.97,0.003
24-03-2024,20:45:00,231.12,0.09,20.8,0.0052
24-03-2024,21:00:00,239.3,0.05,11.97,0.003
24-03-2024,21:15:00,231.64,0.07,16.21,0.0041
24-03-2024,21:30:00,234.03,0.06,14.04,0.0035
24-03-2024,21:45:00,238.56,0.08,19.08,0.0048
24-03-2024,22:00:00,235.69,0.04,9.43,0.0024
24-03-2024,22:15:00,234.22,0.04,9.37,0.0023
24-03-2024,22:30:00,236.94,0.08,18.96,0.0047
24-03-2024,22:45:00,238.29,0.07,16.68,0.0042
24-03-2024,23:00:00,230.38,0.07,16.13,0.004
24-03-2024,23:15:00,231.97,0.05,11.6,0.0029
24-03-2024,23:30:00,234.37,0.08,18.75,0.0047
24-03-2024,23:45:00,239.38,0.05,11.97,0.003
25-03-2024,00:00:00,236.7,0.03,7.1,0.0018
25-03-2024,00:15:00,234.62,0.09,21.12,0.0053
25-03-2024,00:30:00,238.73,0.09,21.49,0.0054
25-03-2024,00:45:00,231.35,0.05,11.57,0.0029
25-03-2024,00:00:00,238.63,0.09,21.48,0.0054
25-03-2024,00:15:00,239.14,0.07,16.74,0.0042
25-03-2024,00:30:00,234.57,0.07,16.42,0.0041
25-03-2024,00:45:00,235.77,0.06,14.15,0.0035
25-03-2024,01:00:00,232.15,0.08,18.57,0.0046
25-03-2024,01:15:00,239.24,0.05,11.96,0.003
25-03-2024,01:30:00,238.78,0.04,9.55,0.0024
25-03-2024,01:45:00,230.86,0.06,13.85,0.0035
25-03-2024,02:00:00,234.92,0.05,11.75,0.0029
25-03-2024,02:15:00,231.56,0.06,13.89,0.0035
25-03-2024,02:30:00,236.85,0.05,11.84,0.003
25-03-2024,02:45:00,237.65,0.04,9.51,0.0024
25-03-2024,03:00:00,237.13,0.07,16.6,0.0042
25-03-2024,03:15:00,237.17,0.08,18.97,0.0047
25-03-2024,03:30:00,236.49,0.05,11.82,0.003
25-03-2024,03:45:00,231.76,0.09,20.86,0.0052
25-03-2024,04:00:00,231.58,0.06,13.89,0.0035
25-03-2024,04:15:00,230.19,0.07,16.11,0.004
25-03-2024,04:30:00,237.32,0.09,21.36,0.0053
25-03-2024,04:45:00,238.41,0.05,11.92,0.003
25-03-2024,05:00:00,239.21,0.09,21.53,0.0054
25-03-2024,05:15:00,231.47,0.09,20.83,0.0052
25-03-2024,05:30:00,234.59,0.05,11.73,0.0029
25-03-2024,05:45:00,239.43,0.03,7.18,0.0018
25-03-2024,06:00:00,232.43,0.07,16.27,0.0041
25-03-2024,06:15:00,238.26,0.07,16.68,0.0042
25-03-2024,06:30:00,233.29,0.1,23.33,0.0058
25-03-2024,06:45:00,230.04,0.06,13.8,0.0035
25-03-2024,07:00:00,239.64,0.04,9.59,0.0024
25-03-2024,07:15:00,235.97,0.05,11.8,0.003
25-03-2024,07:30:00,236.09,0.08,18.89,0.0047
25-03-2024,07:45:00,231.6,0.07,16.21,0.0041
25-03-2024,08:00:00,235.74,0.06,14.14,0.0035
25-03-2024,08:15:00,239.67,0.05,11.98,0.003
25-03-2024,08:30:00,234.16,0.08,18.73,0.0047
25-03-2024,08:45:00,238.16,0.09,21.43,0.0054
25-03-2024,09:00:00,234.51,0.04,9.38,0.0023
25-03-2024,09:15:00,235,0.04,9.4,0.0024
25-03-2024,09:30:00,234.32,0.06,14.06,0.0035
25-03-2024,09:45:00,234.39,0.09,21.1,0.0053
25-03-2024,10:00:00,234.63,0.07,16.42,0.0041
25-03-2024,10:15:00,230.67,0.1,23.07,0.0058
25-03-2024,10:30:00,238.02,0.05,11.9,0.003
25-03-2024,10:45:00,236.27,0.03,7.09,0.0018
25-03-2024,11:00:00,231.36,0.06,13.88,0.0035
25-03-2024,11:15:00,236.02,0.06,14.16,0.0035
25-03-2024,11:30:00,230.92,0.04,9.24,0.0023
25-03-2024,11:45:00,230.8,0.09,20.77,0.0052
25-03-2024,12:00:00,238.45,0.04,9.54,0.0024
25-03-2024,12:15:00,231.7,0.09,20.85,0.0052
25-03-2024,12:30:00,233.72,0.1,23.37,0.0058
25-03-2024,12:45:00,232.36,0.09,20.91,0.0052
25-03-2024,13:00:00,233.02,0.06,13.98,0.0035
25-03-2024,13:15:00,236.93,0.04,9.48,0.0024
25-03-2024,13:30:00,239.82,0.04,9.59,0.0024
25-03-2024,13:45:00,232.57,0.03,6.98,0.0017
25-03-2024,14:00:00,238.98,0.07,16.73,0.0042
25-03-2024,14:15:00,235.63,0.03,7.07,0.0018
25-03-2024,14:30:00,234.36,0.03,7.03,0.0018
25-03-2024,14:45:00,231.19,0.06,13.87,0.0035
25-03-2024,15:00:00,236.59,0.06,14.2,0.0035
25-03-2024,15:15:00,237.59,0.1,23.76,0.0059
25-03-2024,15:30:00,231.1,0.09,20.8,0.0052
25-03-2024,15:45:00,231.42,0.06,13.89,0.0035
25-03-2024,16:00:00,234.91,0.08,18.79,0.0047
25-03-2024,16:15:00,236.76,0.06,14.21,0.0036
25-03-2024,16:30:00,236.61,0.09,21.29,0.0053
25-03-2024,16:45:00,230.05,0.1,23.01,0.0058
25-03-2024,17:00:00,232.35,0.09,20.91,0.0052
25-03-2024,17:15:00,230.64,0.08,18.45,0.0046
25-03-2024,17:30:00,233.98,0.08,18.72,0.0047
25-03-2024,17:45:00,233.39,0.06,14,0.0035
25-03-2024,18:00:00,238.82,0.05,11.94,0.003
25-03-2024,18:15:00,235.59,0.04,9.42,0.0024
25-03-2024,18:30:00,238.82,0.05,11.94,0.003
25-03-2024,18:45:00,231.28,0.08,18.5,0.0046
25-03-2024,19:00:00,236.37,0.04,9.45,0.0024
25-03-2024,19:15:00,231.47,0.09,20.83,0.0052
25-03-2024,19:30:00,234.35,0.06,14.06,0.0035
25-03-2024,19:45:00,235.44,0.1,23.54,0.0059
25-03-2024,20:00:00,236.59,0.09,21.29,0.0053
25-03-2024,20:15:00,234.62,0.05,11.73,0.0029
25-03-2024,20:30:00,235.71,0.09,21.21,0.0053
25-03-2024,20:45:00,239.45,0.1,23.95,0.006
25-03-2024,21:00:00,239.91,0.04,9.6,0.0024
25-03-2024,21:15:00,236.54,0.08,18.92,0.0047
25-03-2024,21:30:00,233.01,0.07,16.31,0.0041
25-03-2024,21:45:00,232.7,0.06,13.96,0.0035
25-03-2024,22:00:00,232.62,0.09,20.94,0.0052
25-03-2024,22:15:00,231.05,0.06,13.86,0.0035
25-03-2024,22:30:00,237.02,0.05,11.85,0.003
25-03-2024,22:45:00,233.22,0.05,11.66,0.0029
25-03-2024,23:00:00,238.45,0.08,19.08,0.0048
25-03-2024,23:15:00,230.39,0.07,16.13,0.004
25-03-2024,23:30:00,236.86,0.08,18.95,0.0047
25-03-2024,23:45:00,238.54,0.03,7.16,0.0018
26-03-2024,00:00:00,239.21,0.04,9.57,0.0024
26-03-2024,00:15:00,239.58,0.03,7.19,0.0018
26-03-2024,00:30:00,232.04,0.08,18.56,0.0046
26-03-2024,00:45:00,234.17,0.08,18.73,0.0047
26-03-2024,00:00:00,230.41,0.07,16.13,0.004
26-03-2024,00:15:00,233.3,0.09,21,0.0053
26-03-2024,00:30:00,239.36,0.1,23.94,0.006
26-03-2024,00:45:00,234.41,0.09,21.1,0.0053
26-03-2024,01:00:00,238.99,0.08,19.12,0.0048
26-03-2024,01:15:00,231.58,0.06,13.89,0.0035
26-03-2024,01:30:00,236.68,0.03,7.1,0.0018
26-03-2024,01:45:00,238.77,0.04,9.55,0.0024
26-03-2024,02:00:00,234.22,0.07,16.4,0.0041
26-03-2024,02:15:00,230.4,0.04,9.22,0.0023
26-03-2024,02:30:00,238.94,0.07,16.73,0.0042
26-03-2024,02:45:00,231.11,0.08,18.49,0.0046
26-03-2024,03:00:00,234.79,0.04,9.39,0.0023
26-03-2024,03:15:00,237.76,0.07,16.64,0.0042
26-03-2024,03:30:00,232.23,0.05,11.61,0.0029
26-03-2024,03:45:00,239.3,0.09,21.54,0.0054
26-03-2024,04:00:00,239.57,0.05,11.98,0.003
26-03-2024,04:15:00,235.89,0.1,23.59,0.0059
26-03-2024,04:30:00,235.55,0.05,11.78,0.0029
26-03-2024,04:45:00,231.61,0.06,13.9,0.0035
26-03-2024,05:00:00,239.75,0.09,21.58,0.0054
26-03-2024,05:15:00,237.64,0.07,16.63,0.0042
26-03-2024,05:30:00,236.71,0.1,23.67,0.0059
26-03-2024,05:45:00,232.78,0.06,13.97,0.0035
26-03-2024,06:00:00,234.79,0.1,23.48,0.0059
26-03-2024,06:15:00,238.87,0.1,23.89,0.006
26-03-2024,06:30:00,236.03,0.05,11.8,0.003
26-03-2024,06:45:00,234.3,0.04,9.37,0.0023
26-03-2024,07:00:00,237.32,0.07,16.61,0.0042
26-03-2024,07:15:00,235.52,0.09,21.2,0.0053
26-03-2024,07:30:00,231.55,0.09,20.84,0.0052
26-03-2024,07:45:00,238.5,0.1,23.85,0.006
26-03-2024,08:00:00,231.16,0.05,11.56,0.0029
26-03-2024,08:15:00,230.18,0.08,18.41,0.0046
26-03-2024,08:30:00,238.52,0.08,19.08,0.0048
26-03-2024,08:45:00,237.03,0.03,7.11,0.0018
26-03-2024,09:00:00,231.83,0.04,9.27,0.0023
26-03-2024,09:15:00,230.37,0.07,16.13,0.004
26-03-2024,09:30:00,232.65,0.09,20.94,0.0052
26-03-2024,09:45:00,237.81,0.1,23.78,0.0059
26-03-2024,10:00:00,237.98,0.03,7.14,0.0018
26-03-2024,10:15:00,232.38,0.09,20.91,0.0052
26-03-2024,10:30:00,231.65,0.08,18.53,0.0046
26-03-2024,10:45:00,238.99,0.05,11.95,0.003
26-03-2024,11:00:00,238.86,0.05,11.94,0.003
26-03-2024,11:15:00,231.95,0.09,20.88,0.0052
26-03-2024,11:30:00,232.17,0.07,16.25,0.0041
26-03-2024,11:45:00,236.67,0.04,9.47,0.0024
26-03-2024,12:00:00,232.1,0.05,11.61,0.0029
26-03-2024,12:15:00,238.03,0.04,9.52,0.0024
26-03-2024,12:30:00,231.63,0.06,13.9,0.0035
26-03-2024,12:45:00,238.71,0.04,9.55,0.0024
26-03-2024,13:00:00,237,0.06,14.22,0.0036
26-03-2024,13:15:00,234.25,0.08,18.74,0.0047
26-03-2024,13:30:00,232.42,0.06,13.95,0.0035
26-03-2024,13:45:00,238.57,0.1,23.86,0.006
26-03-2024,14:00:00,237.8,0.04,9.51,0.0024
26-03-2024,14:15:00,230.23,0.09,20.72,0.0052
26-03-2024,14:30:00,239.64,0.05,11.98,0.003
26-03-2024,14:45:00,232.46,0.06,13.95,0.0035
26-03-2024,15:00:00,235.14,0.05,11.76,0.0029
26-03-2024,15:15:00,239.02,0.04,9.56,0.0024
26-03-2024,15:30:00,237.65,0.08,19.01,0.0048
26-03-2024,15:45:00,236.66,0.07,16.57,0.0041
26-03-2024,16:00:00,238.06,0.04,9.52,0.0024
26-03-2024,16:15:00,237.51,0.09,21.38,0.0053
26-03-2024,16:30:00,231.99,0.09,20.88,0.0052
26-03-2024,16:45:00,231.72,0.06,13.9,0.0035
26-03-2024,17:00:00,234.82,0.09,21.13,0.0053
26-03-2024,17:15:00,234.55,0.05,11.73,0.0029
26-03-2024,17:30:00,234.44,0.04,9.38,0.0023
26-03-2024,17:45:00,235.64,0.07,16.49,0.0041
26-03-2024,18:00:00,236.45,0.05,11.82,0.003
26-03-2024,18:15:00,232.9,0.06,13.97,0.0035
26-03-2024,18:30:00,232.2,0.05,11.61,0.0029
26-03-2024,18:45:00,230.09,0.1,23.01,0.0058
26-03-2024,19:00:00,236.74,0.1,23.67,0.0059
26-03-2024,19:15:00,239.59,0.05,11.98,0.003
26-03-2024,19:30:00,239.7,0.09,21.57,0.0054
26-03-2024,19:45:00,234.12,0.05,11.71,0.0029
26-03-2024,20:00:00,234.32,0.06,14.06,0.0035
26-03-2024,20:15:00,236.18,0.05,11.81,0.003
26-03-2024,20:30:00,230.72,0.03,6.92,0.0017
26-03-2024,20:45:00,230.95,0.04,9.24,0.0023
26-03-2024,21:00:00,238.6,0.04,9.54,0.0024
26-03-2024,21:15:00,239.26,0.05,11.96,0.003
26-03-2024,21:30:00,236.85,0.09,21.32,0.0053
26-03-2024,21:45:00,236.76,0.04,9.47,0.0024
26-03-2024,22:00:00,230.99,0.05,11.55,0.0029
26-03-2024,22:15:00,232.39,0.04,9.3,0.0023
26-03-2024,22:30:00,232.89,0.04,9.32,0.0023
26-03-2024,22:45:00,239.94,0.09,21.59,0.0054
26-03-2024,23:00:00,239.91,0.05,12,0.003
26-03-2024,23:15:00,231.92,0.07,16.23,0.0041
26-03-2024,23:30:00,234.65,0.07,16.43,0.0041
26-03-2024,23:45:00,233.47,0.07,16.34,0.0041
27-03-2024,00:00:00,235.72,0.07,16.5,0.0041
27-03-2024,00:15:00,235.75,0.1,23.58,0.0059
27-03-2024,00:30:00,232.05,0.03,6.96,0.0017
27-03-2024,00:45:00,233.88,0.09,21.05,0.0053
27-03-2024,00:00:00,232.62,0.07,16.28,0.0041
27-03-2024,00:15:00,230.3,0.07,16.12,0.004
27-03-2024,00:30:00,234.33,0.04,9.37,0.0023
27-03-2024,00:45:00,233.12,0.08,18.65,0.0047
27-03-2024,01:00:00,235.18,0.07,16.46,0.0041
27-03-2024,01:15:00,232.78,0.07,16.29,0.0041
27-03-2024,01:30:00,239.09,0.04,9.56,0.0024
27-03-2024,01:45:00,232.13,0.06,13.93,0.0035
27-03-2024,02:00:00,234.37,0.1,23.44,0.0059
27-03-2024,02:15:00,233.07,0.03,6.99,0.0017
27-03-2024,02:30:00,237.43,0.08,18.99,0.0047
27-03-2024,02:45:00,235.93,0.03,7.08,0.0018
27-03-2024,03:00:00,233.41,0.09,21.01,0.0053
27-03-2024,03:15:00,235.1,0.08,18.81,0.0047
27-03-2024,03:30:00,235.85,0.06,14.15,0.0035
27-03-2024,03:45:00,236.48,0.05,11.82,0.003
27-03-2024,04:00:00,236.42,0.06,14.19,0.0035
27-03-2024,04:15:00,234.41,0.06,14.06,0.0035
27-03-2024,04:30:00,239.85,0.1,23.98,0.006
27-03-2024,04:45:00,234.02,0.05,11.7,0.0029
27-03-2024,05:00:00,235.67,0.07,16.5,0.0041
27-03-2024,05:15:00,233.72,0.08,18.7,0.0047
27-03-2024,05:30:00,230.02,0.09,20.7,0.0052
27-03-2024,05:45:00,235.21,0.05,11.76,0.0029
27-03-2024,06:00:00,235.64,0.08,18.85,0.0047
27-03-2024,06:15:00,231.51,0.07,16.21,0.0041
27-03-2024,06:30:00,234.79,0.09,21.13,0.0053
27-03-2024,06:45:00,237.72,0.09,21.39,0.0053
27-03-2024,07:00:00,236.5,0.07,16.56,0.0041
27-03-2024,07:15:00,237.6,0.06,14.26,0.0036
27-03-2024,07:30:00,238,0.03,7.14,0.0018
27-03-2024,07:45:00,230.32,0.03,6.91,0.0017
27-03-2024,08:00:00,230.75,0.06,13.84,0.0035
27-03-2024,08:15:00,239.65,0.04,9.59,0.0024
27-03-2024,08:30:00,239.31,0.03,7.18,0.0018
27-03-2024,08:45:00,239.97,0.07,16.8,0.0042
27-03-2024,09:00:00,231.36,0.04,9.25,0.0023
27-03-2024,09:15:00,236.07,0.05,11.8,0.003
27-03-2024,09:30:00,232.3,0.09,20.91,0.0052
27-03-2024,09:45:00,238.78,0.08,19.1,0.0048
27-03-2024,10:00:00,237.57,0.08,19.01,0.0048
27-03-2024,10:15:00,233.9,0.05,11.7,0.0029
27-03-2024,10:30:00,238.15,0.06,14.29,0.0036
27-03-2024,10:45:00,236.89,0.07,16.58,0.0041
27-03-2024,11:00:00,236.3,0.04,9.45,0.0024
27-03-2024,11:15:00,232.01,0.09,20.88,0.0052
27-03-2024,11:30:00,236.17,0.09,21.26,0.0053
27-03-2024,11:45:00,230.55,0.08,18.44,0.0046
27-03-2024,12:00:00,237.37,0.07,16.62,0.0042
27-03-2024,12:15:00,235.84,0.05,11.79,0.0029
27-03-2024,12:30:00,238.18,0.04,9.53,0.0024
27-03-2024,12:45:00,233.63,0.08,18.69,0.0047
27-03-2024,13:00:00,239.61,0.06,14.38,0.0036
27-03-2024,13:15:00,232.41,0.04,9.3,0.0023
27-03-2024,13:30:00,230.19,0.05,11.51,0.0029
27-03-2024,13:45:00,234.3,0.08,18.74,0.0047
27-03-2024,14:00:00,238.57,0.08,19.09,0.0048
27-03-2024,14:15:00,233.89,0.04,9.36,0.0023
27-03-2024,14:30:00,235.09,0.06,14.11,0.0035
27-03-2024,14:45:00,230.36,0.09,20.73,0.0052
27-03-2024,15:00:00,238.77,0.03,7.16,0.0018
27-03-2024,15:15:00,237.44,0.05,11.87,0.003
27-03-2024,15:30:00,237.51,0.06,14.25,0.0036
27-03-2024,15:45:00,236.56,0.06,14.19,0.0035
27-03-2024,16:00:00,239.87,0.05,11.99,0.003
27-03-2024,16:15:00,233.32,0.07,16.33,0.0041
27-03-2024,16:30:00,233.59,0.06,14.02,0.0035
27-03-2024,16:45:00,239.35,0.06,14.36,0.0036
27-03-2024,17:00:00,237.23,0.06,14.23,0.0036
27-03-2024,17:15:00,231.83,0.09,20.86,0.0052
27-03-2024,17:30:00,231.8,0.05,11.59,0.0029
27-03-2024,17:45:00,238.65,0.06,14.32,0.0036
27-03-2024,18:00:00,239.79,0.07,16.79,0.0042
27-03-2024,18:15:00,230.89,0.1,23.09,0.0058
27-03-2024,18:30:00,239.62,0.08,19.17,0.0048
27-03-2024,18:45:00,236.55,0.05,11.83,0.003
27-03-2024,19:00:00,239.5,0.09,21.55,0.0054
27-03-2024,19:15:00,235.25,0.09,21.17,0.0053
27-03-2024,19:30:00,236.85,0.07,16.58,0.0041
27-03-2024,19:45:00,231.22,0.08,18.5,0.0046
27-03-2024,20:00:00,237.9,0.07,16.65,0.0042
27-03-2024,20:15:00,232.51,0.04,9.3,0.0023
27-03-2024,20:30:00,230.43,0.06,13.83,0.0035
27-03-2024,20:45:00,237.8,0.05,11.89,0.003
27-03-2024,21:00:00,232.11,0.09,20.89,0.0052
27-03-2024,21:15:00,239.34,0.1,23.93,0.006
27-03-2024,21:30:00,239.69,0.06,14.38,0.0036
27-03-2024,21:45:00,230.54,0.04,9.22,0.0023
27-03-2024,22:00:00,231.39,0.08,18.51,0.0046
27-03-2024,22:15:00,239.57,0.04,9.58,0.0024
27-03-2024,22:30:00,239.03,0.07,16.73,0.0042
27-03-2024,22:45:00,231.59,0.1,23.16,0.0058
27-03-2024,23:00:00,232.65,0.04,9.31,0.0023
27-03-2024,23:15:00,230.7,0.04,9.23,0.0023
27-03-2024,23:30:00,235.4,0.06,14.12,0.0035
27-03-2024,23:45:00,236.85,0.07,16.58,0.0041
28-03-2024,00:00:00,233.43,0.07,16.34,0.0041
28-03-2024,00:15:00,237.07,0.06,14.22,0.0036
28-03-2024,00:30:00,239.82,0.05,11.99,0.003
28-03-2024,00:45:00,236.92,0.03,7.11,0.0018
28-03-2024,00:00:00,232.37,0.08,18.59,0.0046
28-03-2024,00:15:00,235.57,0.06,14.13,0.0035
28-03-2024,00:30:00,236.66,0.08,18.93,0.0047
28-03-2024,00:45:00,237.22,0.09,21.35,0.0053
28-03-2024,01:00:00,234.57,0.07,16.42,0.0041
28-03-2024,01:15:00,230.11,0.04,9.2,0.0023
28-03-2024,01:30:00,238.3,0.08,19.06,0.0048
28-03-2024,01:45:00,233.17,0.07,16.32,0.0041
28-03-2024,02:00:00,234.81,0.06,14.09,0.0035
28-03-2024,02:15:00,230.48,0.05,11.52,0.0029
28-03-2024,02:30:00,239.47,0.07,16.76,0.0042
28-03-2024,02:45:00,231.13,0.05,11.56,0.0029
28-03-2024,03:00:00,230.48,0.06,13.83,0.0035
28-03-2024,03:15:00,237.19,0.06,14.23,0.0036
28-03-2024,03:30:00,230.51,0.09,20.75,0.0052
28-03-2024,03:45:00,231.05,0.08,18.48,0.0046
28-03-2024,04:00:00,239.37,0.05,11.97,0.003
28-03-2024,04:15:00,231.49,0.03,6.94,0.0017
28-03-2024,04:30:00,235.88,0.06,14.15,0.0035
28-03-2024,04:45:00,237.24,0.09,21.35,0.0053
28-03-2024,05:00:00,235.74,0.09,21.22,0.0053
28-03-2024,05:15:00,239.71,0.04,9.59,0.0024
28-03-2024,05:30:00,230.2,0.07,16.11,0.004
28-03-2024,05:45:00,234.15,0.05,11.71,0.0029
28-03-2024,06:00:00,230.43,0.07,16.13,0.004
28-03-2024,06:15:00,232.9,0.06,13.97,0.0035
28-03-2024,06:30:00,237.85,0.03,7.14,0.0018
28-03-2024,06:45:00,230.9,0.06,13.85,0.0035
28-03-2024,07:00:00,236.04,0.04,9.44,0.0024
28-03-2024,07:15:00,231.83,0.05,11.59,0.0029
28-03-2024,07:30:00,239.07,0.04,9.56,0.0024
28-03-2024,07:45:00,239.21,0.07,16.74,0.0042
28-03-2024,08:00:00,238.63,0.08,19.09,0.0048
28-03-2024,08:15:00,233.48,0.03,7,0.0018
28-03-2024,08:30:00,239.1,0.1,23.91,0.006
28-03-2024,08:45:00,233.93,0.04,9.36,0.0023
28-03-2024,09:00:00,237.96,0.08,19.04,0.0048
28-03-2024,09:15:00,230.36,0.05,11.52,0.0029
28-03-2024,09:30:00,235.8,0.04,9.43,0.0024
28-03-2024,09:45:00,237.36,0.04,9.49,0.0024
28-03-2024,10:00:00,234.92,0.05,11.75,0.0029
28-03-2024,10:15:00,238.75,0.07,16.71,0.0042
28-03-2024,10:30:00,233.41,0.09,21.01,0.0053
28-03-2024,10:45:00,238.05,0.09,21.42,0.0054
28-03-2024,11:00:00,230.22,0.06,13.81,0.0035
28-03-2024,11:15:00,231.98,0.04,9.28,0.0023
28-03-2024,11:30:00,236.83,0.09,21.31,0.0053
28-03-2024,11:45:00,234.34,0.09,21.09,0.0053
28-03-2024,12:00:00,232.9,0.1,23.29,0.0058
28-03-2024,12:15:00,231.69,0.04,9.27,0.0023
28-03-2024,12:30:00,235.85,0.04,9.43,0.0024
28-03-2024,12:45:00,236.42,0.08,18.91,0.0047
28-03-2024,13:00:00,238.5,0.06,14.31,0.0036
28-03-2024,13:15:00,236.02,0.09,21.24,0.0053
28-03-2024,13:30:00,239.26,0.05,11.96,0.003
28-03-2024,13:45:00,232.39,0.04,9.3,0.0023
28-03-2024,14:00:00,233.08,0.05,11.65,0.0029
28-03-2024,14:15:00,237.54,0.04,9.5,0.0024
28-03-2024,14:30:00,235.85,0.07,16.51,0.0041
28-03-2024,14:45:00,230.59,0.03,6.92,0.0017
28-03-2024,15:00:00,237.94,0.1,23.79,0.0059
28-03-2024,15:15:00,237.76,0.06,14.27,0.0036
28-03-2024,15:30:00,232.67,0.07,16.29,0.0041
28-03-2024,15:45:00,239.1,0.05,11.96,0.003
28-03-2024,16:00:00,239.13,0.09,21.52,0.0054
28-03-2024,16:15:00,234.92,0.08,18.79,0.0047
28-03-2024,16:30:00,235.79,0.04,9.43,0.0024
28-03-2024,16:45:00,240,0.07,16.8,0.0042
28-03-2024,17:00:00,230.14,0.09,20.71,0.0052
28-03-2024,17:15:00,237.44,0.05,11.87,0.003
28-03-2024,17:30:00,234.66,0.08,18.77,0.0047
28-03-2024,17:45:00,237.55,0.04,9.5,0.0024
28-03-2024,18:00:00,234.7,0.07,16.43,0.0041
28-03-2024,18:15:00,234.24,0.06,14.05,0.0035
28-03-2024,18:30:00,237.87,0.05,11.89,0.003
28-03-2024,18:45:00,232.63,0.05,11.63,0.0029
28-03-2024,19:00:00,232.48,0.07,16.27,0.0041
28-03-2024,19:15:00,230.94,0.06,13.86,0.0035
28-03-2024,19:30:00,233.06,0.05,11.65,0.0029
28-03-2024,19:45:00,233.66,0.1,23.37,0.0058
28-03-2024,20:00:00,234.21,0.07,16.39,0.0041
28-03-2024,20:15:00,234.77,0.06,14.09,0.0035
28-03-2024,20:30:00,232.78,0.05,11.64,0.0029
28-03-2024,20:45:00,230.97,0.06,13.86,0.0035
28-03-2024,21:00:00,232.32,0.04,9.29,0.0023
28-03-2024,21:15:00,233.58,0.03,7.01,0.0018
28-03-2024,21:30:00,238.48,0.08,19.08,0.0048
28-03-2024,21:45:00,232.74,0.06,13.96,0.0035
28-03-2024,22:00:00,230.63,0.04,9.23,0.0023
28-03-2024,22:15:00,235.97,0.09,21.24,0.0053
28-03-2024,22:30:00,231.11,0.03,6.93,0.0017
28-03-2024,22:45:00,233.83,0.04,9.35,0.0023
28-03-2024,23:00:00,230.06,0.05,11.5,0.0029
28-03-2024,23:15:00,234.55,0.04,9.38,0.0023
28-03-2024,23:30:00,233.96,0.09,21.06,0.0053
28-03-2024,23:45:00,231.92,0.09,20.87,0.0052
29-03-2024,00:00:00,239.02,0.06,14.34,0.0036
29-03-2024,00:15:00,236.12,0.06,14.17,0.0035
29-03-2024,00:30:00,233.97,0.06,14.04,0.0035
29-03-2024,00:45:00,234.01,0.05,11.7,0.0029
29-03-2024,00:00:00,231.55,0.07,16.21,0.0041
29-03-2024,00:15:00,231.48,0.09,20.83,0.0052
29-03-2024,00:30:00,231.62,0.09,20.85,0.0052
